Lake,Date,Cage,Species,HW,OWPL,I_F,
Lincoln,11/10/2017,10,ENVE,6.9,4.7,F,
Lincoln,11/10/2017,10,ENVE,5.2,2.8,F,
Lincoln,11/10/2017,10,ENVE,6,3.4,F,
Lincoln,11/10/2017,10,ENVE,5.6,2.6,F,
Lincoln,11/10/2017,10,ENVE,6,3,F,
Lincoln,11/10/2017,10,ENVE,7,5.1,F,
Lincoln,11/10/2017,10,ENVE,6.7,3.8,F,
Lincoln,11/10/2017,10,ENVE,7.3,5.5,F,
Lincoln,11/10/2017,10,ENVE,6.5,5.1,F,
Lincoln,11/10/2017,17,ENVE,5.4,2.3,F,
Lincoln,11/10/2017,17,ENVE,5.5,3,F,
Lincoln,11/10/2017,17,ENVE,6.9,5.4,F,
Lincoln,11/10/2017,17,ENVE,5.5,2.7,F,
Lincoln,11/10/2017,17,ENEX,5.2,2.4,F,
Lincoln,11/10/2017,17,ENEX,5.3,2.6,F,
Lincoln,11/10/2017,17,ENEX,4.1,1.5,F,
Lincoln,11/10/2017,17,ENEX,5.3,1.6,F,
Lincoln,11/10/2017,17,ENEX,5.4,2.5,F,
Lincoln,11/10/2017,17,ENEX,6.3,4.7,F,
Lincoln,11/10/2017,17,ENEX,6.4,5.1,F,
Lincoln,11/10/2017,17,ENEX,4.7,2.8,F,
Lincoln,11/10/2017,17,ENEX,5.3,2.9,F,
Lincoln,11/10/2017,17,ENEX,6.4,4.6,F,
Lincoln,11/10/2017,17,ENEX,6.3,5,F,
Lincoln,11/10/2017,17,ENEX,4.6,1.5,F,
Lincoln,11/10/2017,17,ENEX,4,1.4,F,
Lincoln,11/10/2017,21,ENTR,6.4,4.5,F,
Lincoln,11/10/2017,21,ENTR,5.3,2.6,F,
Lincoln,11/10/2017,21,ENTR,4.3,1.7,F,
Lincoln,11/10/2017,21,ENEX,5.1,2.4,F,
Lincoln,11/10/2017,21,ENEX,6.6,4.3,F,
Lincoln,11/10/2017,21,ENEX,5.2,2.9,F,
Lincoln,11/10/2017,21,ENEX,4.3,1.5,F,
Lincoln,11/10/2017,21,ENEX,5.6,2.6,F,
Lincoln,11/10/2017,21,ENEX,5.3,2.5,F,
Lincoln,11/10/2017,21,ENEX,4.9,3,F,
Lincoln,11/10/2017,21,ENEX,5.1,2.2,F,
Lincoln,11/10/2017,21,ENEX,6.7,4.6,F,
Lincoln,11/10/2017,21,ENEX,6.7,5.1,F,
Lincoln,11/10/2017,21,ENEX,5.6,3.2,F,
Lincoln,11/10/2017,22,ENEX,5.2,2.3,F,
Lincoln,11/10/2017,22,ENEX,5.2,2.3,F,
Lincoln,11/10/2017,22,ENEX,5.4,2.6,F,
Lincoln,11/10/2017,22,ENEX,5.2,2.8,F,
Lincoln,11/10/2017,22,ENVE,5.1,3.1,F,
Lincoln,11/10/2017,22,ENVE,6.1,4.1,F,
Lincoln,11/10/2017,22,ENVE,6.9,5.1,F,
Lincoln,11/10/2017,22,ENVE,6.9,5,F,
Lincoln,11/10/2017,22,ENVE,5.5,3.3,F,
Lincoln,11/10/2017,22,ENVE,5.6,3.2,F,
Lincoln,11/10/2017,22,ENVE,4.6,1.7,F,
Lincoln,11/10/2017,22,ENVE,5.6,2.7,F,
Lincoln,11/10/2017,22,ENVE,7,5,F,
Lincoln,11/10/2017,22,ENVE,5.8,3.2,F,
Lincoln,11/10/2017,22,ENVE,6,3.4,F,
Lincoln,11/10/2017,22,ENVE,5.9,3.4,F,
Lincoln,11/10/2017,6,ENEX,6.4,4.4,F,
Lincoln,11/10/2017,6,ENEX,6.1,4.5,F,
Lincoln,11/10/2017,6,ENEX,5,2.1,F,
Lincoln,11/10/2017,6,ENEX,4,1.5,F,
Lincoln,11/10/2017,6,ENEX,5.3,2.5,F,
Lincoln,11/10/2017,6,ENEX,6.7,4.7,F,
Lincoln,11/10/2017,6,ENEX,4.4,1.8,F,
Lincoln,11/10/2017,6,ENEX,6.5,4.4,F,
Lincoln,11/10/2017,6,ENVE,6.9,5.1,F,
Lincoln,11/10/2017,6,ENVE,6.8,5,F,
Lincoln,11/10/2017,6,ENVE,6.5,4.6,F,
Lincoln,11/10/2017,13,ENTR,4.4,1.5,F,
Lincoln,11/10/2017,13,ENTR,5.2,2.5,F,
Lincoln,11/10/2017,13,ENTR,6.2,4.1,F,
Lincoln,11/10/2017,13,ENTR,4.1,1.5,F,
Lincoln,11/10/2017,13,ENTR,4.4,1.6,F,
Lincoln,11/10/2017,13,ENTR,4.6,2.2,F,
Lincoln,11/10/2017,13,ENTR,6.6,4.6,F,
Lincoln,11/10/2017,13,ENTR,5.7,4.8,F,
Lincoln,11/10/2017,13,ENTR,3.4,1,F,
Lincoln,11/10/2017,13,ENTR,4.6,2.1,F,
Lincoln,11/10/2017,13,ENTR,5.2,2.8,F,
Lincoln,11/10/2017,13,ENTR,4.8,2,F,
Lincoln,11/10/2017,13,ENTR,4,1.3,F,
Lincoln,11/10/2017,13,ENTR,5.4,2.8,F,
Lincoln,11/10/2017,13,ENVE,6.8,5,F,
Lincoln,11/10/2017,13,ENVE,5.7,2.9,F,
Lincoln,11/10/2017,13,ENVE,5.2,2.8,F,
Lincoln,11/10/2017,13,ENVE,7,5.2,F,
Lincoln,11/10/2017,1,ENVE,6.5,4.1,F,
Lincoln,11/10/2017,1,ENVE,7.1,5.3,F,
Lincoln,11/10/2017,1,ENVE,7.1,5.1,F,
Lincoln,11/10/2017,1,ENVE,5.4,3,F,
Lincoln,11/10/2017,1,ENVE,6.9,4.9,F,
Lincoln,11/10/2017,1,ENVE,6.9,4.8,F,
Lincoln,11/10/2017,1,ENVE,5.4,2.7,F,
Lincoln,11/10/2017,1,ENVE,6.8,5.2,F,
Lincoln,11/10/2017,1,ENVE,6.9,4.8,F,
Lincoln,11/10/2017,1,ENVE,7.1,4.8,F,
Lincoln,11/10/2017,1,ENVE,5.2,2.9,F,
Lincoln,11/10/2017,1,ENVE,5,2.5,F,
Lincoln,11/10/2017,1,ENTR,5.2,2.2,F,
Lincoln,11/10/2017,1,ENTR,4.8,2.2,F,
Lincoln,11/10/2017,1,ENTR,4.8,1.6,F,
Lincoln,11/10/2017,1,ENTR,6.3,4.9,F,
Lincoln,11/10/2017,7,ENEX,5.1,2.8,F,
Lincoln,11/10/2017,7,ENEX,5.4,2.8,F,
Lincoln,11/10/2017,7,ENTR,6.5,4.4,F,
Lincoln,11/10/2017,7,ENTR,6.2,4.7,F,
Lincoln,11/10/2017,7,ENTR,4.7,1.7,F,
Lincoln,11/10/2017,7,ENTR,5.5,2.6,F,
Lincoln,11/10/2017,7,ENTR,5,2.3,F,
Lincoln,11/10/2017,14,ENTR,5.1,2.4,F,
Lincoln,11/10/2017,14,ENTR,4.6,1.7,F,
Lincoln,11/10/2017,14,ENTR,4.6,1.7,F,
Lincoln,11/10/2017,14,ENTR,4.1,1.1,F,
Lincoln,11/10/2017,14,ENTR,5.1,2.2,F,
Lincoln,11/10/2017,14,ENTR,4.9,2.8,F,
Lincoln,11/10/2017,14,ENTR,4.4,1.5,F,
Lincoln,11/10/2017,14,ENTR,4.8,1.8,F,
Lincoln,11/10/2017,14,ENTR,4.4,1.8,F,
Lincoln,11/10/2017,14,ENTR,5.3,2.3,F,
Lincoln,11/10/2017,14,ENTR,4.3,1.6,F,
Lincoln,11/10/2017,14,ENEX,5.2,2.7,F,
Lincoln,11/10/2017,14,ENEX,5.2,2.4,F,
Lincoln,11/10/2017,14,ENEX,4.1,1.4,F,
Lincoln,11/10/2017,14,ENEX,6.5,4.5,F,
Lincoln,11/10/2017,15,ENEX,6.3,4.9,F,
Lincoln,11/10/2017,15,ENEX,6.7,4.9,F,
Lincoln,11/10/2017,15,ENEX,6.8,5.2,F,
Lincoln,11/10/2017,15,ENEX,6.9,5,F,
Lincoln,11/10/2017,15,ENEX,6.6,4.9,F,
Lincoln,11/10/2017,15,ENEX,6.6,4.5,F,
Lincoln,11/10/2017,15,ENEX,5.4,2.9,F,
Lincoln,11/10/2017,15,ENEX,6.4,4.9,F,
Lincoln,11/10/2017,15,ENEX,4.9,1.8,F,
Lincoln,11/10/2017,15,ENEX,5.5,3,F,
Lincoln,11/10/2017,15,ENEX,6.1,4.7,F,
Lincoln,11/10/2017,15,ENVE,6.5,4.8,F,
Lincoln,11/10/2017,15,ENVE,6.9,4.8,F,
Wedington,11/9/2017,NA,ENVE,4.1,1.4,F,
Wedington,11/9/2017,NA,ENVE,4.6,1.7,I,
Wedington,11/9/2017,NA,ENVE,5.6,2.8,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.8,I,
Wedington,11/9/2017,NA,ENVE,4.4,1.8,I,
Wedington,11/9/2017,NA,ENVE,5.7,3,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.9,I,
Wedington,11/9/2017,NA,ENVE,4.9,1.7,I,
Wedington,11/9/2017,NA,ENVE,5.3,2.4,I,
Wedington,11/9/2017,NA,ENVE,4.4,1.6,I,
Wedington,11/9/2017,NA,ENVE,4.4,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.9,I,
Wedington,11/9/2017,NA,ENVE,5.6,2.9,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.6,I,
Wedington,11/9/2017,NA,ENVE,4.9,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.6,I,
Wedington,11/9/2017,NA,ENVE,5.6,2.5,I,
Wedington,11/9/2017,NA,ENVE,5.7,2.8,I,
Wedington,11/9/2017,NA,ENVE,5.6,2.6,I,
Wedington,11/9/2017,NA,ENVE,5.8,2.9,I,
Wedington,11/9/2017,NA,ENVE,5.6,3,I,
Wedington,11/9/2017,NA,ENVE,4,1.1,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.4,1,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.8,I,
Wedington,11/9/2017,NA,ENVE,3.8,1,I,
Wedington,11/9/2017,NA,ENVE,5,3.2,I,
Wedington,11/9/2017,NA,ENVE,5.8,3.1,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.6,I,
Wedington,11/9/2017,NA,ENVE,5.4,2.7,I,
Wedington,11/9/2017,NA,ENVE,5.7,2.6,I,
Wedington,11/9/2017,NA,ENVE,5.7,2.8,I,
Wedington,11/9/2017,NA,ENVE,4.9,1.9,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.8,I,
Wedington,11/9/2017,NA,ENVE,5.9,3.4,I,
Wedington,11/9/2017,NA,ENVE,4.6,1.6,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.4,1.8,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.3,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.7,I,
Wedington,11/9/2017,NA,ENVE,4.8,1.8,I,
Wedington,11/9/2017,NA,ENVE,5.7,3,I,
Wedington,11/9/2017,NA,ENVE,4.6,1.6,I,
Wedington,11/9/2017,NA,ENVE,5.8,3,I,
Wedington,11/9/2017,NA,ENVE,4.7,1.7,I,
Wedington,11/9/2017,NA,ENVE,5.7,3,I,
Wedington,11/9/2017,NA,ENVE,4.5,1.5,I,
Wedington,11/9/2017,NA,ENTR,4.2,1.5,I,
Wedington,11/9/2017,NA,ENTR,4.1,1.5,I,
Wedington,11/9/2017,NA,ENTR,4.2,1.4,I,
Wedington,11/9/2017,NA,ENTR,4.8,2.4,I,
Wedington,11/9/2017,NA,ENTR,3.5,0.9,I,
Wedington,11/9/2017,NA,ENTR,3.5,0.8,I,
Wedington,11/9/2017,NA,ENTR,3.8,1,I,
Wedington,11/9/2017,NA,ENTR,4.2,1.3,I,
Wedington,11/9/2017,NA,ENTR,3.7,0.9,I,
Wedington,11/9/2017,NA,ENTR,3.7,1.1,I,
Wedington,11/9/2017,NA,ENTR,4.1,1.7,I,
Wedington,11/9/2017,NA,ENTR,4.1,1.2,I,
Wedington,11/9/2017,NA,ENTR,4.3,1.2,I,
Wedington,11/9/2017,NA,ENTR,4.9,2.8,I,
Wedington,11/9/2017,NA,ENTR,4,1.2,I,
Wedington,11/9/2017,NA,ENTR,3.6,0.7,I,
Wedington,11/9/2017,NA,ENTR,5.2,2.4,I,
Wedington,11/9/2017,NA,ENTR,4.3,1.5,I,
Wedington,11/9/2017,NA,ENTR,3.8,0.9,I,
Wedington,11/9/2017,NA,ENTR,3.9,1,I,
Wedington,11/9/2017,NA,ENTR,3.6,1.2,I,
Wedington,11/9/2017,NA,ENTR,4.2,1.5,I,
Wedington,11/9/2017,NA,ENTR,3.4,0.9,I,
Wedington,11/9/2017,NA,ENTR,3.8,1,I,
Wedington,11/9/2017,NA,ENEX,5.1,2.5,I,
Wedington,11/9/2017,NA,ENEX,5.3,2.6,I,
Wedington,11/9/2017,NA,ENEX,5.5,3.1,I,
Wedington,11/9/2017,NA,ENEX,3.7,1.3,I,
Wedington,11/9/2017,NA,ENEX,4.4,1.6,I,
Wedington,11/9/2017,NA,ENEX,3.7,1,I,
Wedington,11/9/2017,NA,ENEX,4.6,1.6,I,
Wedington,11/9/2017,NA,ENEX,3.7,1,I,
Wedington,11/9/2017,NA,ENEX,5.6,2.8,I,
Wedington,11/9/2017,NA,ENEX,4.4,1.6,I,
Wedington,11/9/2017,NA,ENEX,3.7,0.8,I,
Wedington,11/9/2017,NA,ENEX,5.6,2.8,I,
Wedington,11/9/2017,NA,ENEX,4.5,1.4,I,
Wedington,11/9/2017,NA,ENEX,5.7,2.6,I,
Wedington,11/9/2017,NA,ENEX,4.4,1.6,I,
Wedington,11/9/2017,NA,ENEX,4.3,1.6,I,
Wedington,11/9/2017,NA,ENEX,5.1,2.5,I,
Wedington,11/9/2017,NA,ENEX,4.3,1.3,I,
Wedington,11/9/2017,NA,ENEX,3.5,0.8,I,
Wedington,11/9/2017,NA,ENEX,3.8,1,I,
Wedington,11/9/2017,NA,ENEX,4.3,1.5,I,
Wedington,11/9/2017,NA,ENEX,5.2,2.5,I,
Wedington,11/9/2017,NA,ENEX,4.3,1.4,I,
Wedington,11/9/2017,NA,ENEX,4.5,1.7,I,
Wedington,11/9/2017,NA,ENEX,3.4,0.7,I,
Wedington,11/9/2017,NA,ENEX,4.4,1.5,I,
Wedington,11/9/2017,NA,ENEX,4.9,2.5,I,
Wedington,11/9/2017,5,ENEX,5.8,4.3,F,
Wedington,11/9/2017,5,ENEX,6.5,4.6,F,
Wedington,11/9/2017,5,ENEX,5,2.7,F,
Wedington,11/9/2017,5,ENEX,5.3,2.8,F,
Wedington,11/9/2017,5,ENEX,5,2.8,F,
Wedington,11/9/2017,5,ENEX,6.3,4.1,F,
Wedington,11/9/2017,5,ENEX,6.2,4.2,F,
Wedington,11/9/2017,5,ENEX,4.9,2.2,F,
Wedington,11/9/2017,5,ENEX,4.3,1.7,F,
Wedington,11/9/2017,5,ENEX,6.3,4.1,F,
Wedington,11/9/2017,10,ENTR,4.2,1.7,F,
Engineer,11/16/2017,4,ENEX,5.7,3.5,F,
Engineer,11/16/2017,4,ENEX,4.7,2.3,F,
Engineer,11/16/2017,4,ENEX,4.1,1.5,F,
Engineer,11/16/2017,4,ENEX,5.4,3,F,
Engineer,11/16/2017,4,ENEX,5.1,2.3,F,
Engineer,11/16/2017,4,ENEX,6.5,5,F,
Engineer,11/16/2017,4,ENEX,6.1,4.8,F,
Engineer,11/16/2017,4,ENEX,4.8,2.3,F,
Engineer,11/16/2017,4,ENEX,6.5,5.1,F,
Engineer,11/16/2017,4,ENEX,6.5,4.7,F,
Engineer,11/16/2017,4,ENEX,6.1,4.9,F,
Engineer,11/16/2017,4,ENEX,4.8,2.2,F,
Engineer,11/16/2017,4,ENVE,6.9,5.8,F,
Engineer,11/16/2017,4,ENVE,7.2,5.6,F,
Engineer,11/16/2017,4,ENVE,6.9,5.4,F,
Engineer,11/16/2017,4,ENVE,7,5.2,F,
Engineer,11/16/2017,4,ENVE,7,5,F,
Engineer,11/16/2017,11,ENTR,4.8,2.2,F,
Engineer,11/16/2017,11,ENTR,5.2,2.9,F,
Engineer,11/16/2017,11,ENTR,5,2.2,F,
Engineer,11/16/2017,11,ENTR,6,4.1,F,
Engineer,11/16/2017,11,ENEX,6.5,4.9,F,
Engineer,11/16/2017,11,ENEX,5.5,3.1,F,
Engineer,11/16/2017,11,ENEX,6,4.5,F,
Engineer,11/16/2017,11,ENEX,4.3,1.6,F,
Engineer,11/16/2017,11,ENEX,6,3.9,F,
Engineer,11/16/2017,11,ENEX,5.8,4.7,F,
Engineer,11/16/2017,11,ENEX,4.5,2.5,F,
Engineer,11/16/2017,10,ENTR,4.6,2.2,F,
Engineer,11/16/2017,10,ENTR,6.1,4.4,F,
Engineer,11/16/2017,10,ENVE,6.7,5,F,
Engineer,11/16/2017,10,ENVE,7,5,F,
Engineer,11/16/2017,10,ENVE,7.1,5.3,F,
Engineer,11/16/2017,10,ENVE,6.9,5.3,F,
Engineer,11/16/2017,10,ENVE,6.8,4.7,F,
Engineer,11/16/2017,10,ENVE,6.6,4.5,F,
Engineer,11/16/2017,10,ENVE,7.1,5.5,F,
Engineer,11/16/2017,10,ENVE,6.9,5.3,F,
Engineer,11/16/2017,10,ENVE,7,4.1,F,
Engineer,11/16/2017,10,ENVE,6.4,5.4,F,
Engineer,11/16/2017,10,ENVE,6.6,5,F,
Engineer,11/16/2017,10,ENVE,6.7,4.7,F,
Engineer,11/16/2017,23,ENVE,7.1,5.7,F,
Engineer,11/16/2017,23,ENVE,7.2,5.8,F,
Engineer,11/16/2017,23,ENVE,6.4,5,F,
Engineer,11/16/2017,23,ENVE,6.8,5,F,
Engineer,11/16/2017,23,ENVE,7,5.3,F,
Engineer,11/16/2017,23,ENVE,7.1,5.1,F,
Engineer,11/16/2017,23,ENVE,5.1,2.9,F,
Engineer,11/16/2017,23,ENVE,6.9,5.2,F,
Engineer,11/16/2017,23,ENVE,7,5.3,F,
Engineer,11/16/2017,23,ENVE,6.9,5.2,F,
Engineer,11/16/2017,23,ENVE,6.6,5.7,F,
Engineer,11/16/2017,23,ENVE,6.9,5.2,F,
Engineer,11/16/2017,23,ENVE,6.7,4.8,F,
Engineer,11/16/2017,23,ENVE,7.2,5.4,F,
Engineer,11/16/2017,23,ENVE,6,4.8,F,
Engineer,11/16/2017,23,ENEX,5.1,2.3,F,
Engineer,11/16/2017,23,ENEX,4.8,2.6,F,
Engineer,11/16/2017,23,ENEX,6.1,4.5,F,
Engineer,11/16/2017,23,ENEX,5.1,2.5,F,
Engineer,11/16/2017,23,ENEX,5.3,3.1,F,
Engineer,11/16/2017,3,ENTR,5.1,2,F,
Engineer,11/16/2017,3,ENTR,4.7,1.8,F,
Engineer,11/16/2017,3,ENTR,5.1,2.5,F,
Engineer,11/16/2017,3,ENTR,5.7,4.3,F,
Engineer,11/16/2017,3,ENTR,5.1,2.5,F,
Engineer,11/16/2017,3,ENEX,5.5,3.9,F,
Engineer,11/16/2017,3,ENEX,5.4,2.7,F,
Engineer,11/16/2017,3,ENEX,5.4,2.5,F,
Engineer,11/16/2017,3,ENEX,5.5,3.1,F,
Engineer,11/16/2017,3,ENEX,4.7,2.6,F,
Engineer,11/16/2017,3,ENEX,6.5,5.1,F,
Engineer,11/16/2017,3,ENEX,4.7,1.6,F,
Engineer,11/16/2017,3,ENEX,6.2,4.6,F,
Engineer,11/16/2017,3,ENEX,4.9,2.8,F,
Engineer,11/16/2017,3,ENEX,5.3,2.8,F,
Engineer,11/16/2017,12,ENEX,5.4,2.9,F,
Engineer,11/16/2017,12,ENEX,5.1,2.4,F,
Engineer,11/16/2017,12,ENEX,5.1,2.3,F,
Engineer,11/16/2017,12,ENEX,6.3,5.1,F,
Engineer,11/16/2017,12,ENEX,6.7,5,F,
Engineer,11/16/2017,12,ENVE,6.7,5.1,F,
Engineer,11/16/2017,12,ENVE,5.7,3.6,F,
Engineer,11/16/2017,12,ENVE,6.8,5.1,F,
Engineer,11/16/2017,12,ENVE,5.6,2.9,F,
Engineer,11/16/2017,12,ENVE,7,4.9,F,
Engineer,11/16/2017,12,ENVE,7,5.4,F,
Engineer,11/16/2017,12,ENVE,5.6,3.3,F,
Engineer,11/16/2017,12,ENVE,6.8,4.9,F,
Engineer,11/16/2017,12,ENVE,6.4,5.2,F,
Engineer,11/16/2017,12,ENVE,6.9,4.9,F,
Engineer,11/16/2017,12,ENVE,6.9,4.8,F,
Engineer,11/16/2017,12,ENVE,7.2,5.5,F,
Engineer,11/16/2017,12,ENVE,6.7,4.7,F,
Engineer,11/16/2017,20,ENVE,6.6,5,F,
Engineer,11/16/2017,20,ENVE,6.9,5.5,F,
Engineer,11/16/2017,20,ENVE,6.4,4.9,F,
Engineer,11/16/2017,20,ENVE,6.9,5.3,F,
Engineer,11/16/2017,20,ENVE,6.8,4.9,F,
Engineer,11/16/2017,20,ENEX,6.4,5,F,
Engineer,11/16/2017,20,ENEX,4.6,2.4,F,
Engineer,11/16/2017,20,ENEX,6,4.7,F,
Engineer,11/16/2017,20,ENEX,6.2,4.7,F,
Engineer,11/16/2017,20,ENEX,6.3,4.8,F,
Engineer,11/16/2017,20,ENEX,5.1,2.7,F,
Engineer,11/16/2017,20,ENEX,5.2,2.5,F,
Engineer,11/16/2017,20,ENEX,6.2,4.8,F,
Engineer,11/16/2017,20,ENEX,6.3,4.8,F,
Engineer,11/16/2017,20,ENEX,6.4,5.1,F,
Engineer,11/16/2017,20,ENEX,5.1,2.8,F,
Engineer,11/16/2017,20,ENEX,5.2,2.7,F,
Engineer,11/16/2017,15,ENEX,6.3,4.5,F,
Engineer,11/16/2017,15,ENEX,6,4.7,F,
Engineer,11/16/2017,15,ENEX,5.2,2.9,F,
Engineer,11/16/2017,15,ENTR,5.1,2.5,F,
Engineer,11/16/2017,15,ENTR,6.2,4.3,F,
Engineer,11/16/2017,15,ENTR,5,2.1,F,
Engineer,11/16/2017,15,ENTR,5.2,2.5,F,
Engineer,11/16/2017,15,ENTR,4.9,2.5,F,
Engineer,11/16/2017,15,ENTR,6.1,4.4,F,
Engineer,11/16/2017,15,ENTR,5.1,2.6,F,
Engineer,11/16/2017,15,ENTR,5.5,2.7,F,
Engineer,11/16/2017,15,ENTR,5.1,2.6,F,
Engineer,11/16/2017,15,ENTR,4.9,2.4,F,
Engineer,11/16/2017,15,ENTR,4.7,2.6,F,
Engineer,11/16/2017,15,ENTR,5.1,2.3,F,
Engineer,11/16/2017,22,ENVE,6.7,5.5,F,
Engineer,11/16/2017,22,ENVE,6.9,5.1,F,
Engineer,11/16/2017,22,ENVE,5.5,2.6,F,
Engineer,11/16/2017,22,ENVE,5.7,3.3,F,
Engineer,11/16/2017,22,ENVE,6.8,4.9,F,
Engineer,11/16/2017,22,ENTR,5,2.3,F,
Engineer,11/16/2017,22,ENTR,4.8,2.5,F,
Engineer,11/16/2017,22,ENTR,4.5,2.3,F,
Engineer,11/16/2017,22,ENTR,5.3,2.8,F,
Engineer,11/16/2017,22,ENTR,4.5,2.1,F,
Engineer,11/16/2017,22,ENTR,4.4,1.5,F,
Engineer,11/16/2017,22,ENTR,5,2.5,F,
Engineer,11/16/2017,22,ENTR,4.7,2,F,
Engineer,11/16/2017,22,ENTR,5.4,2.9,F,
Engineer,11/16/2017,22,ENTR,5.1,2.7,F,
Engineer,11/16/2017,14,ENTR,5.1,2.5,F,
Engineer,11/16/2017,14,ENTR,5.1,2.6,F,
Engineer,11/16/2017,14,ENTR,5.1,2.4,F,
Engineer,11/16/2017,14,ENTR,6.2,5.2,F,
Engineer,11/16/2017,9,ENEX,5.4,2.7,F,
Engineer,11/16/2017,9,ENEX,5,2.4,F,
Engineer,11/16/2017,9,ENEX,5.7,4.1,F,
Engineer,11/16/2017,9,ENEX,6,4.8,F,
Engineer,11/16/2017,9,ENEX,5.2,2.6,F,
Engineer,11/16/2017,9,ENEX,6,4.1,F,
Engineer,11/16/2017,9,ENEX,6.2,4.6,F,
